log message,log key,parameter value vector
Jul 20 23:37:40 check pass; user unknown,check pass; user unknown,[0]
Jul 20 23:37:40 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, '218.55.234.102']"
Jul 20 23:37:46 check pass; user unknown,check pass; user unknown,[6]
Jul 20 23:37:46 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, '218.55.234.102']"
Jul 20 23:37:46 check pass; user unknown,check pass; user unknown,[0]
Jul 20 23:37:46 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, '218.55.234.102']"
Jul 21 01:30:45 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[6779, '210.76.59.29']"
Jul 21 01:30:49 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[4, '210.76.59.29']"
Jul 21 01:30:50 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[1, '210.76.59.29']"
Jul 21 01:30:50 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[0, '210.76.59.29']"
Jul 21 04:11:26 session opened for user cyrus by (uid=0),session opened for user <*> by (uid=<*>),"[9636, 'cyrus', '0']"
Jul 21 04:11:27 session closed for user cyrus,session closed for user <*>,"[1, 'cyrus']"
Jul 21 04:11:28 ALERT exited abnormally with [1],ALERT exited abnormally with [1],[1]
Jul 21 04:16:55 session opened for user news by (uid=0),session opened for user <*> by (uid=<*>),"[327, 'news', '0']"
Jul 21 04:16:55 session closed for user news,session closed for user <*>,"[0, 'news']"
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[17266, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']"
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']"
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']"
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']"
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']"
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']"
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']"
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']"
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']"
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']"
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']"
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']"
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']"
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']"
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']"
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']"
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']"
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']"
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']"
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']"
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']"
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']"
Jul 21 09:04:43 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:43 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[2, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '43 2005']"
Jul 21 15:18:30 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=193.110.106.11  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[22427, '193.110.106.11']"
Jul 21 15:18:30 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=193.110.106.11  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[0, '193.110.106.11']"
Jul 22 04:07:46 session opened for user cyrus by (uid=0),session opened for user <*> by (uid=<*>),"[46156, 'cyrus', '0']"
Jul 22 04:07:47 session closed for user cyrus,session closed for user <*>,"[1, 'cyrus']"
Jul 22 04:07:47 ALERT exited abnormally with [1],ALERT exited abnormally with [1],[0]
Jul 22 04:15:14 session opened for user news by (uid=0),session opened for user <*> by (uid=<*>),"[447, 'news', '0']"
Jul 22 04:15:14 session closed for user news,session closed for user <*>,"[0, 'news']"
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[18730, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']"
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']"
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']"
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']"
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']"
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']"
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']"
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']"
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']"
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']"
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']"
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']"
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']"
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']"
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']"
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']"
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']"
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']"
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']"
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']"
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']"
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']"
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']"
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[36105, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']"
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']"
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']"
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']"
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']"
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']"
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']"
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']"
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']"
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']"
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']"
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']"
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']"
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']"
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']"
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']"
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']"
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']"
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']"
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']"
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']"
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']"
Jul 22 19:29:10 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:10 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[1, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '10 2005']"
Jul 23 04:09:35 session opened for user cyrus by (uid=0),session opened for user <*> by (uid=<*>),"[31225, 'cyrus', '0']"
Jul 23 04:09:36 session closed for user cyrus,session closed for user <*>,"[1, 'cyrus']"
Jul 23 04:09:37 ALERT exited abnormally with [1],ALERT exited abnormally with [1],[1]
Jul 23 04:15:13 session opened for user news by (uid=0),session opened for user <*> by (uid=<*>),"[336, 'news', '0']"
Jul 23 04:15:13 session closed for user news,session closed for user <*>,"[0, 'news']"
Jul 23 11:46:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=85.44.47.166  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[27088, '85.44.47.166']"
Jul 23 20:04:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[29880, '211.9.58.217']"
Jul 23 20:04:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[0, '211.9.58.217']"
Jul 23 20:04:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[0, '211.9.58.217']"
Jul 23 20:04:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[0, '211.9.58.217']"
Jul 23 20:04:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[0, '211.9.58.217']"
Jul 23 20:04:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[0, '211.9.58.217']"
Jul 23 20:04:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[0, '211.9.58.217']"
Jul 23 20:04:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[0, '211.9.58.217']"
Jul 23 20:04:42 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[1, '211.9.58.217']"
Jul 23 20:04:42 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[0, '211.9.58.217']"
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[23620, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']"
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']"
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']"
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']"
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']"
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']"
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']"
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']"
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']"
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']"
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']"
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']"
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']"
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']"
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']"
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']"
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']"
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']"
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']"
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']"
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']"
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']"
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']"
"Jul 24 02:38:23 ANONYMOUS FTP LOGIN FROM 84.102.20.2,  (anonymous)","ANONYMOUS FTP LOGIN FROM <*>,  (anonymous)","[1, '84.102.20.2']"
"Jul 24 02:38:23 ANONYMOUS FTP LOGIN FROM 84.102.20.2,  (anonymous)","ANONYMOUS FTP LOGIN FROM <*>,  (anonymous)","[0, '84.102.20.2']"
Jul 24 04:20:19 session opened for user cyrus by (uid=0),session opened for user <*> by (uid=<*>),"[6116, 'cyrus', '0']"
Jul 24 04:20:19 session closed for user cyrus,session closed for user <*>,"[0, 'cyrus']"
Jul 24 04:20:21 cupsd shutdown succeeded,cupsd shutdown succeeded,[2]
Jul 24 04:20:26 cupsd startup succeeded,cupsd startup succeeded,[5]
Jul 24 04:20:42 restart.,restart.,[16]
Jul 24 04:20:42 ALERT exited abnormally with [1],ALERT exited abnormally with [1],[0]
Jul 24 04:33:57 session opened for user news by (uid=0),session opened for user <*> by (uid=<*>),"[795, 'news', '0']"
Jul 24 04:33:58 session closed for user news,session closed for user <*>,"[1, 'news']"
Jul 24 08:31:57 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[14279, '203.251.225.101']"
