log message,log key,parameter value vector,value0,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,E88,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']",0,[177],[248],[252],[284],[107],,,,,,,,,,
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,E88,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']",0,[177],[248],[252],[284],[107],,,,,,,,,,
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,E88,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']",0,[177],[248],[252],[284],[107],,,,,,,,,,
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,E88,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']",0,[177],[248],[252],[284],[107],,,,,,,,,,
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,E88,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']",0,[177],[248],[252],[284],[107],,,,,,,,,,
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,E88,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']",0,[177],[248],[252],[284],[107],,,,,,,,,,
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,E88,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']",0,[177],[248],[252],[284],[107],,,,,,,,,,
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,E88,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']",0,[177],[248],[252],[284],[107],,,,,,,,,,
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,E88,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']",0,[177],[248],[252],[284],[107],,,,,,,,,,
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,E88,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']",0,[177],[248],[252],[284],[107],,,,,,,,,,
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,E88,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']",0,[177],[248],[252],[284],[107],,,,,,,,,,
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,E88,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']",0,[177],[248],[252],[284],[107],,,,,,,,,,
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,E88,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']",0,[177],[248],[252],[284],[107],,,,,,,,,,
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,E88,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']",0,[177],[248],[252],[284],[107],,,,,,,,,,
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,E88,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']",0,[177],[248],[252],[284],[107],,,,,,,,,,
Jul 22 09:27:24 connection from 211.42.188.206 (0) at Fri Jul 22 09:27:24 2005,E88,"[0, '211.42.188.206', '0', 'Fri Jul 22 09', '27', '24 2005']",0,[177],[248],[252],[284],[107],,,,,,,,,,
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,E88,"[36105, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']",36105,[110],[248],[223],[179],[285],,,,,,,,,,
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,E88,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']",0,[110],[248],[223],[179],[285],,,,,,,,,,
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,E88,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']",0,[110],[248],[223],[179],[285],,,,,,,,,,
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,E88,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']",0,[110],[248],[223],[179],[285],,,,,,,,,,
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,E88,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']",0,[110],[248],[223],[179],[285],,,,,,,,,,
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,E88,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']",0,[110],[248],[223],[179],[285],,,,,,,,,,
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,E88,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']",0,[110],[248],[223],[179],[285],,,,,,,,,,
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,E88,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']",0,[110],[248],[223],[179],[285],,,,,,,,,,
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,E88,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']",0,[110],[248],[223],[179],[285],,,,,,,,,,
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,E88,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']",0,[110],[248],[223],[179],[285],,,,,,,,,,
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,E88,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']",0,[110],[248],[223],[179],[285],,,,,,,,,,
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,E88,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']",0,[110],[248],[223],[179],[285],,,,,,,,,,
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,E88,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']",0,[110],[248],[223],[179],[285],,,,,,,,,,
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,E88,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']",0,[110],[248],[223],[179],[285],,,,,,,,,,
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,E88,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']",0,[110],[248],[223],[179],[285],,,,,,,,,,
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,E88,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']",0,[110],[248],[223],[179],[285],,,,,,,,,,
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,E88,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']",0,[110],[248],[223],[179],[285],,,,,,,,,,
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,E88,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']",0,[110],[248],[223],[179],[285],,,,,,,,,,
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,E88,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']",0,[110],[248],[223],[179],[285],,,,,,,,,,
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,E88,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']",0,[110],[248],[223],[179],[285],,,,,,,,,,
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,E88,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']",0,[110],[248],[223],[179],[285],,,,,,,,,,
Jul 22 19:29:09 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:09 2005,E88,"[0, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '09 2005']",0,[110],[248],[223],[179],[285],,,,,,,,,,
Jul 22 19:29:10 connection from 67.95.49.172 (0) at Fri Jul 22 19:29:10 2005,E88,"[1, '67.95.49.172', '0', 'Fri Jul 22 19', '29', '10 2005']",1,[110],[248],[223],[179],[3],,,,,,,,,,
Jul 23 04:09:35 session opened for user cyrus by (uid=0),E86,"[31225, 'cyrus', '0']",31225,[209],[248],,,,,,,,,,,,,
Jul 23 04:09:36 session closed for user cyrus,E12,"[1, 'cyrus']",1,[209],,,,,,,,,,,,,,
Jul 23 04:09:37 ALERT exited abnormally with [1],E101,[1],1,,,,,,,,,,,,,,,
Jul 23 04:15:13 session opened for user news by (uid=0),E86,"[336, 'news', '0']",336,[122],[248],,,,,,,,,,,,,
Jul 23 04:15:13 session closed for user news,E12,"[0, 'news']",0,[122],,,,,,,,,,,,,,
Jul 23 11:46:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=85.44.47.166  user=root,E19,"[27088, '85.44.47.166']",27088,[165],,,,,,,,,,,,,,
Jul 23 20:04:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,E19,"[29880, '211.9.58.217']",29880,[139],,,,,,,,,,,,,,
Jul 23 20:04:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,E19,"[0, '211.9.58.217']",0,[139],,,,,,,,,,,,,,
Jul 23 20:04:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,E19,"[0, '211.9.58.217']",0,[139],,,,,,,,,,,,,,
Jul 23 20:04:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,E19,"[0, '211.9.58.217']",0,[139],,,,,,,,,,,,,,
Jul 23 20:04:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,E19,"[0, '211.9.58.217']",0,[139],,,,,,,,,,,,,,
Jul 23 20:04:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,E19,"[0, '211.9.58.217']",0,[139],,,,,,,,,,,,,,
Jul 23 20:04:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,E19,"[0, '211.9.58.217']",0,[139],,,,,,,,,,,,,,
Jul 23 20:04:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,E19,"[0, '211.9.58.217']",0,[139],,,,,,,,,,,,,,
Jul 23 20:04:42 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,E19,"[1, '211.9.58.217']",1,[139],,,,,,,,,,,,,,
Jul 23 20:04:42 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,E19,"[0, '211.9.58.217']",0,[139],,,,,,,,,,,,,,
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,E88,"[23620, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']",23620,[212],[248],[67],[9],[58],,,,,,,,,,
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,E88,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']",0,[212],[248],[67],[9],[58],,,,,,,,,,
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,E88,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']",0,[212],[248],[67],[9],[58],,,,,,,,,,
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,E88,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']",0,[212],[248],[67],[9],[58],,,,,,,,,,
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,E88,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']",0,[212],[248],[67],[9],[58],,,,,,,,,,
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,E88,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']",0,[212],[248],[67],[9],[58],,,,,,,,,,
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,E88,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']",0,[212],[248],[67],[9],[58],,,,,,,,,,
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,E88,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']",0,[212],[248],[67],[9],[58],,,,,,,,,,
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,E88,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']",0,[212],[248],[67],[9],[58],,,,,,,,,,
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,E88,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']",0,[212],[248],[67],[9],[58],,,,,,,,,,
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,E88,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']",0,[212],[248],[67],[9],[58],,,,,,,,,,
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,E88,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']",0,[212],[248],[67],[9],[58],,,,,,,,,,
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,E88,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']",0,[212],[248],[67],[9],[58],,,,,,,,,,
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,E88,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']",0,[212],[248],[67],[9],[58],,,,,,,,,,
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,E88,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']",0,[212],[248],[67],[9],[58],,,,,,,,,,
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,E88,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']",0,[212],[248],[67],[9],[58],,,,,,,,,,
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,E88,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']",0,[212],[248],[67],[9],[58],,,,,,,,,,
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,E88,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']",0,[212],[248],[67],[9],[58],,,,,,,,,,
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,E88,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']",0,[212],[248],[67],[9],[58],,,,,,,,,,
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,E88,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']",0,[212],[248],[67],[9],[58],,,,,,,,,,
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,E88,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']",0,[212],[248],[67],[9],[58],,,,,,,,,,
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,E88,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']",0,[212],[248],[67],[9],[58],,,,,,,,,,
Jul 24 02:38:22 connection from 84.102.20.2 (0) at Sun Jul 24 02:38:22 2005,E88,"[0, '84.102.20.2', '0', 'Sun Jul 24 02', '38', '22 2005']",0,[212],[248],[67],[9],[58],,,,,,,,,,
"Jul 24 02:38:23 ANONYMOUS FTP LOGIN FROM 84.102.20.2,  (anonymous)",E3,"[1, '84.102.20.2']",1,[212],,,,,,,,,,,,,,
"Jul 24 02:38:23 ANONYMOUS FTP LOGIN FROM 84.102.20.2,  (anonymous)",E3,"[0, '84.102.20.2']",0,[212],,,,,,,,,,,,,,
Jul 24 04:20:19 session opened for user cyrus by (uid=0),E86,"[6116, 'cyrus', '0']",6116,[209],[248],,,,,,,,,,,,,
Jul 24 04:20:19 session closed for user cyrus,E12,"[0, 'cyrus']",0,[209],,,,,,,,,,,,,,
Jul 24 04:20:21 cupsd shutdown succeeded,E38,[2],2,,,,,,,,,,,,,,,
Jul 24 04:20:26 cupsd startup succeeded,E91,[5],5,,,,,,,,,,,,,,,
Jul 24 04:20:42 restart.,E114,[16],16,,,,,,,,,,,,,,,
Jul 24 04:20:42 ALERT exited abnormally with [1],E101,[0],0,,,,,,,,,,,,,,,
Jul 24 04:33:57 session opened for user news by (uid=0),E86,"[795, 'news', '0']",795,[122],[248],,,,,,,,,,,,,
Jul 24 04:33:58 session closed for user news,E12,"[1, 'news']",1,[122],,,,,,,,,,,,,,
Jul 24 08:31:57 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,E19,"[14279, '203.251.225.101']",14279,[291],,,,,,,,,,,,,,
Jul 24 08:31:57 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,E19,"[0, '203.251.225.101']",0,[291],,,,,,,,,,,,,,
Jul 24 08:31:59 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,E19,"[2, '203.251.225.101']",2,[291],,,,,,,,,,,,,,
Jul 24 08:31:59 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,E19,"[0, '203.251.225.101']",0,[291],,,,,,,,,,,,,,
Jul 24 08:31:59 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,E19,"[0, '203.251.225.101']",0,[291],,,,,,,,,,,,,,
Jul 24 13:46:32 connection from 211.107.232.1 (0) at Sun Jul 24 13:46:32 2005,E88,"[18873, '211.107.232.1', '0', 'Sun Jul 24 13', '46', '32 2005']",18873,[15],[248],[198],[241],[131],,,,,,,,,,
Jul 24 13:46:32 connection from 211.107.232.1 (0) at Sun Jul 24 13:46:32 2005,E88,"[0, '211.107.232.1', '0', 'Sun Jul 24 13', '46', '32 2005']",0,[15],[248],[198],[241],[131],,,,,,,,,,
Jul 24 13:46:32 connection from 211.107.232.1 (0) at Sun Jul 24 13:46:32 2005,E88,"[0, '211.107.232.1', '0', 'Sun Jul 24 13', '46', '32 2005']",0,[15],[248],[198],[241],[131],,,,,,,,,,
Jul 24 13:46:32 connection from 211.107.232.1 (0) at Sun Jul 24 13:46:32 2005,E88,"[0, '211.107.232.1', '0', 'Sun Jul 24 13', '46', '32 2005']",0,[15],[248],[198],[241],[131],,,,,,,,,,
Jul 24 13:46:32 connection from 211.107.232.1 (0) at Sun Jul 24 13:46:32 2005,E88,"[0, '211.107.232.1', '0', 'Sun Jul 24 13', '46', '32 2005']",0,[15],[248],[198],[241],[131],,,,,,,,,,
Jul 24 13:46:32 connection from 211.107.232.1 (0) at Sun Jul 24 13:46:32 2005,E88,"[0, '211.107.232.1', '0', 'Sun Jul 24 13', '46', '32 2005']",0,[15],[248],[198],[241],[131],,,,,,,,,,
Jul 24 13:46:32 connection from 211.107.232.1 (0) at Sun Jul 24 13:46:32 2005,E88,"[0, '211.107.232.1', '0', 'Sun Jul 24 13', '46', '32 2005']",0,[15],[248],[198],[241],[131],,,,,,,,,,
Jul 24 13:46:32 connection from 211.107.232.1 (0) at Sun Jul 24 13:46:32 2005,E88,"[0, '211.107.232.1', '0', 'Sun Jul 24 13', '46', '32 2005']",0,[15],[248],[198],[241],[131],,,,,,,,,,
Jul 24 13:46:32 connection from 211.107.232.1 (0) at Sun Jul 24 13:46:32 2005,E88,"[0, '211.107.232.1', '0', 'Sun Jul 24 13', '46', '32 2005']",0,[15],[248],[198],[241],[131],,,,,,,,,,
Jul 24 13:46:34 connection from 211.107.232.1 (0) at Sun Jul 24 13:46:34 2005,E88,"[2, '211.107.232.1', '0', 'Sun Jul 24 13', '46', '34 2005']",2,[15],[248],[198],[241],[233],,,,,,,,,,
Jul 24 13:46:34 connection from 211.107.232.1 (0) at Sun Jul 24 13:46:34 2005,E88,"[0, '211.107.232.1', '0', 'Sun Jul 24 13', '46', '34 2005']",0,[15],[248],[198],[241],[233],,,,,,,,,,
Jul 24 13:46:34 connection from 211.107.232.1 (0) at Sun Jul 24 13:46:34 2005,E88,"[0, '211.107.232.1', '0', 'Sun Jul 24 13', '46', '34 2005']",0,[15],[248],[198],[241],[233],,,,,,,,,,
Jul 24 13:46:34 connection from 211.107.232.1 (0) at Sun Jul 24 13:46:34 2005,E88,"[0, '211.107.232.1', '0', 'Sun Jul 24 13', '46', '34 2005']",0,[15],[248],[198],[241],[233],,,,,,,,,,
Jul 24 13:46:34 connection from 211.107.232.1 (0) at Sun Jul 24 13:46:34 2005,E88,"[0, '211.107.232.1', '0', 'Sun Jul 24 13', '46', '34 2005']",0,[15],[248],[198],[241],[233],,,,,,,,,,
Jul 24 13:46:34 connection from 211.107.232.1 (0) at Sun Jul 24 13:46:34 2005,E88,"[0, '211.107.232.1', '0', 'Sun Jul 24 13', '46', '34 2005']",0,[15],[248],[198],[241],[233],,,,,,,,,,
Jul 24 13:46:34 connection from 211.107.232.1 (0) at Sun Jul 24 13:46:34 2005,E88,"[0, '211.107.232.1', '0', 'Sun Jul 24 13', '46', '34 2005']",0,[15],[248],[198],[241],[233],,,,,,,,,,
Jul 24 13:46:34 connection from 211.107.232.1 (0) at Sun Jul 24 13:46:34 2005,E88,"[0, '211.107.232.1', '0', 'Sun Jul 24 13', '46', '34 2005']",0,[15],[248],[198],[241],[233],,,,,,,,,,
Jul 24 13:46:34 connection from 211.107.232.1 (0) at Sun Jul 24 13:46:34 2005,E88,"[0, '211.107.232.1', '0', 'Sun Jul 24 13', '46', '34 2005']",0,[15],[248],[198],[241],[233],,,,,,,,,,
Jul 24 13:46:35 connection from 211.107.232.1 (0) at Sun Jul 24 13:46:35 2005,E88,"[1, '211.107.232.1', '0', 'Sun Jul 24 13', '46', '35 2005']",1,[15],[248],[198],[241],[85],,,,,,,,,,
Jul 25 04:03:58 session opened for user cyrus by (uid=0),E86,"[51443, 'cyrus', '0']",51443,[209],[248],,,,,,,,,,,,,
Jul 25 04:03:59 session closed for user cyrus,E12,"[1, 'cyrus']",1,[209],,,,,,,,,,,,,,
Jul 25 04:04:00 ALERT exited abnormally with [1],E101,[1],1,,,,,,,,,,,,,,,
Jul 25 04:09:32 session opened for user news by (uid=0),E86,"[332, 'news', '0']",332,[122],[248],,,,,,,,,,,,,
Jul 25 04:09:33 session closed for user news,E12,"[1, 'news']",1,[122],,,,,,,,,,,,,,
Jul 25 06:39:18 connection from 206.47.209.10 (0) at Mon Jul 25 06:39:18 2005,E88,"[8985, '206.47.209.10', '0', 'Mon Jul 25 06', '39', '18 2005']",8985,[23],[248],[99],[254],[215],,,,,,,,,,
Jul 25 06:39:18 connection from 206.47.209.10 (0) at Mon Jul 25 06:39:18 2005,E88,"[0, '206.47.209.10', '0', 'Mon Jul 25 06', '39', '18 2005']",0,[23],[248],[99],[254],[215],,,,,,,,,,
Jul 25 06:39:18 connection from 206.47.209.10 (0) at Mon Jul 25 06:39:18 2005,E88,"[0, '206.47.209.10', '0', 'Mon Jul 25 06', '39', '18 2005']",0,[23],[248],[99],[254],[215],,,,,,,,,,
Jul 25 06:39:18 connection from 206.47.209.10 (0) at Mon Jul 25 06:39:18 2005,E88,"[0, '206.47.209.10', '0', 'Mon Jul 25 06', '39', '18 2005']",0,[23],[248],[99],[254],[215],,,,,,,,,,
Jul 25 06:39:18 connection from 206.47.209.10 (0) at Mon Jul 25 06:39:18 2005,E88,"[0, '206.47.209.10', '0', 'Mon Jul 25 06', '39', '18 2005']",0,[23],[248],[99],[254],[215],,,,,,,,,,
Jul 25 06:39:18 connection from 206.47.209.10 (0) at Mon Jul 25 06:39:18 2005,E88,"[0, '206.47.209.10', '0', 'Mon Jul 25 06', '39', '18 2005']",0,[23],[248],[99],[254],[215],,,,,,,,,,
Jul 25 06:39:18 connection from 206.47.209.10 (0) at Mon Jul 25 06:39:18 2005,E88,"[0, '206.47.209.10', '0', 'Mon Jul 25 06', '39', '18 2005']",0,[23],[248],[99],[254],[215],,,,,,,,,,
Jul 25 06:39:18 connection from 206.47.209.10 (0) at Mon Jul 25 06:39:18 2005,E88,"[0, '206.47.209.10', '0', 'Mon Jul 25 06', '39', '18 2005']",0,[23],[248],[99],[254],[215],,,,,,,,,,
Jul 25 06:39:18 connection from 206.47.209.10 (0) at Mon Jul 25 06:39:18 2005,E88,"[0, '206.47.209.10', '0', 'Mon Jul 25 06', '39', '18 2005']",0,[23],[248],[99],[254],[215],,,,,,,,,,
Jul 25 06:39:18 connection from 206.47.209.10 (0) at Mon Jul 25 06:39:18 2005,E88,"[0, '206.47.209.10', '0', 'Mon Jul 25 06', '39', '18 2005']",0,[23],[248],[99],[254],[215],,,,,,,,,,
Jul 25 06:39:18 connection from 206.47.209.10 (0) at Mon Jul 25 06:39:18 2005,E88,"[0, '206.47.209.10', '0', 'Mon Jul 25 06', '39', '18 2005']",0,[23],[248],[99],[254],[215],,,,,,,,,,
Jul 25 06:39:18 connection from 206.47.209.10 (0) at Mon Jul 25 06:39:18 2005,E88,"[0, '206.47.209.10', '0', 'Mon Jul 25 06', '39', '18 2005']",0,[23],[248],[99],[254],[215],,,,,,,,,,
Jul 25 06:39:18 connection from 206.47.209.10 (0) at Mon Jul 25 06:39:18 2005,E88,"[0, '206.47.209.10', '0', 'Mon Jul 25 06', '39', '18 2005']",0,[23],[248],[99],[254],[215],,,,,,,,,,
Jul 25 06:39:18 connection from 206.47.209.10 (0) at Mon Jul 25 06:39:18 2005,E88,"[0, '206.47.209.10', '0', 'Mon Jul 25 06', '39', '18 2005']",0,[23],[248],[99],[254],[215],,,,,,,,,,
Jul 25 06:39:18 connection from 206.47.209.10 (0) at Mon Jul 25 06:39:18 2005,E88,"[0, '206.47.209.10', '0', 'Mon Jul 25 06', '39', '18 2005']",0,[23],[248],[99],[254],[215],,,,,,,,,,
Jul 25 06:39:18 connection from 206.47.209.10 (0) at Mon Jul 25 06:39:18 2005,E88,"[0, '206.47.209.10', '0', 'Mon Jul 25 06', '39', '18 2005']",0,[23],[248],[99],[254],[215],,,,,,,,,,
