log message,log key,parameter value vector,value0,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15
Jul 17 21:23:24 connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,E117,"[0, '82.68.222.194', '82-68-222-194.dsl.in-addr.zen.co.uk', 'Sun Jul 17 21', '23', '24 2005']",0,[35],[306],[24],[2],[312],,,,,,,,,,
Jul 17 21:23:24 connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,E117,"[0, '82.68.222.194', '82-68-222-194.dsl.in-addr.zen.co.uk', 'Sun Jul 17 21', '23', '24 2005']",0,[35],[306],[24],[2],[312],,,,,,,,,,
Jul 17 21:23:24 connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,E117,"[0, '82.68.222.194', '82-68-222-194.dsl.in-addr.zen.co.uk', 'Sun Jul 17 21', '23', '24 2005']",0,[35],[306],[24],[2],[312],,,,,,,,,,
Jul 17 21:23:24 connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,E117,"[0, '82.68.222.194', '82-68-222-194.dsl.in-addr.zen.co.uk', 'Sun Jul 17 21', '23', '24 2005']",0,[35],[306],[24],[2],[312],,,,,,,,,,
Jul 17 23:21:50 connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:50 2005,E117,"[7106, '82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '50 2005']",7106,[310],[54],[180],[228],[31],,,,,,,,,,
Jul 17 23:21:54 connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E117,"[4, '82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '54 2005']",4,[310],[54],[180],[228],[148],,,,,,,,,,
Jul 17 23:21:54 connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E117,"[0, '82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '54 2005']",0,[310],[54],[180],[228],[148],,,,,,,,,,
Jul 17 23:21:54 connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E117,"[0, '82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '54 2005']",0,[310],[54],[180],[228],[148],,,,,,,,,,
Jul 17 23:21:54 connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E117,"[0, '82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '54 2005']",0,[310],[54],[180],[228],[148],,,,,,,,,,
Jul 17 23:21:54 connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E117,"[0, '82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '54 2005']",0,[310],[54],[180],[228],[148],,,,,,,,,,
Jul 17 23:21:54 connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E117,"[0, '82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '54 2005']",0,[310],[54],[180],[228],[148],,,,,,,,,,
Jul 17 23:21:54 connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E117,"[0, '82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '54 2005']",0,[310],[54],[180],[228],[148],,,,,,,,,,
Jul 17 23:21:54 connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E117,"[0, '82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '54 2005']",0,[310],[54],[180],[228],[148],,,,,,,,,,
Jul 17 23:21:54 connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E117,"[0, '82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '54 2005']",0,[310],[54],[180],[228],[148],,,,,,,,,,
Jul 17 23:21:54 connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E117,"[0, '82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '54 2005']",0,[310],[54],[180],[228],[148],,,,,,,,,,
Jul 17 23:21:54 connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E117,"[0, '82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '54 2005']",0,[310],[54],[180],[228],[148],,,,,,,,,,
Jul 17 23:21:54 connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E117,"[0, '82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '54 2005']",0,[310],[54],[180],[228],[148],,,,,,,,,,
Jul 17 23:21:54 connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E117,"[0, '82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '54 2005']",0,[310],[54],[180],[228],[148],,,,,,,,,,
Jul 17 23:21:54 connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E117,"[0, '82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '54 2005']",0,[310],[54],[180],[228],[148],,,,,,,,,,
Jul 17 23:21:54 connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E117,"[0, '82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '54 2005']",0,[310],[54],[180],[228],[148],,,,,,,,,,
Jul 17 23:21:54 connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E117,"[0, '82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '54 2005']",0,[310],[54],[180],[228],[148],,,,,,,,,,
Jul 17 23:21:54 connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E117,"[0, '82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '54 2005']",0,[310],[54],[180],[228],[148],,,,,,,,,,
Jul 17 23:21:54 connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E117,"[0, '82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '54 2005']",0,[310],[54],[180],[228],[148],,,,,,,,,,
Jul 17 23:21:54 connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E117,"[0, '82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '54 2005']",0,[310],[54],[180],[228],[148],,,,,,,,,,
Jul 17 23:21:54 connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E117,"[0, '82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '54 2005']",0,[310],[54],[180],[228],[148],,,,,,,,,,
Jul 17 23:21:54 connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E117,"[0, '82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '54 2005']",0,[310],[54],[180],[228],[148],,,,,,,,,,
Jul 17 23:21:54 connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,E117,"[0, '82.68.222.195', '82-68-222-195.dsl.in-addr.zen.co.uk', 'Sun Jul 17 23', '21', '54 2005']",0,[310],[54],[180],[228],[148],,,,,,,,,,
Jul 18 03:26:48 connection from 211.72.151.162 (0) at Mon Jul 18 03:26:48 2005,E117,"[14694, '211.72.151.162', '0', 'Mon Jul 18 03', '26', '48 2005']",14694,[139],[5],[272],[135],[62],,,,,,,,,,
Jul 18 03:26:48 connection from 211.72.151.162 (0) at Mon Jul 18 03:26:48 2005,E117,"[0, '211.72.151.162', '0', 'Mon Jul 18 03', '26', '48 2005']",0,[139],[5],[272],[135],[62],,,,,,,,,,
Jul 18 03:26:48 connection from 211.72.151.162 (0) at Mon Jul 18 03:26:48 2005,E117,"[0, '211.72.151.162', '0', 'Mon Jul 18 03', '26', '48 2005']",0,[139],[5],[272],[135],[62],,,,,,,,,,
Jul 18 03:26:48 connection from 211.72.151.162 (0) at Mon Jul 18 03:26:48 2005,E117,"[0, '211.72.151.162', '0', 'Mon Jul 18 03', '26', '48 2005']",0,[139],[5],[272],[135],[62],,,,,,,,,,
Jul 18 03:26:48 connection from 211.72.151.162 (0) at Mon Jul 18 03:26:48 2005,E117,"[0, '211.72.151.162', '0', 'Mon Jul 18 03', '26', '48 2005']",0,[139],[5],[272],[135],[62],,,,,,,,,,
Jul 18 03:26:48 connection from 211.72.151.162 (0) at Mon Jul 18 03:26:48 2005,E117,"[0, '211.72.151.162', '0', 'Mon Jul 18 03', '26', '48 2005']",0,[139],[5],[272],[135],[62],,,,,,,,,,
Jul 18 03:26:48 connection from 211.72.151.162 (0) at Mon Jul 18 03:26:48 2005,E117,"[0, '211.72.151.162', '0', 'Mon Jul 18 03', '26', '48 2005']",0,[139],[5],[272],[135],[62],,,,,,,,,,
Jul 18 03:26:48 connection from 211.72.151.162 (0) at Mon Jul 18 03:26:48 2005,E117,"[0, '211.72.151.162', '0', 'Mon Jul 18 03', '26', '48 2005']",0,[139],[5],[272],[135],[62],,,,,,,,,,
Jul 18 03:26:49 connection from 211.72.151.162 (0) at Mon Jul 18 03:26:49 2005,E117,"[1, '211.72.151.162', '0', 'Mon Jul 18 03', '26', '49 2005']",1,[139],[5],[272],[135],[285],,,,,,,,,,
Jul 18 03:26:49 connection from 211.72.151.162 (0) at Mon Jul 18 03:26:49 2005,E117,"[0, '211.72.151.162', '0', 'Mon Jul 18 03', '26', '49 2005']",0,[139],[5],[272],[135],[285],,,,,,,,,,
Jul 18 03:26:49 connection from 211.72.151.162 (0) at Mon Jul 18 03:26:49 2005,E117,"[0, '211.72.151.162', '0', 'Mon Jul 18 03', '26', '49 2005']",0,[139],[5],[272],[135],[285],,,,,,,,,,
Jul 18 03:26:49 connection from 211.72.151.162 (0) at Mon Jul 18 03:26:49 2005,E117,"[0, '211.72.151.162', '0', 'Mon Jul 18 03', '26', '49 2005']",0,[139],[5],[272],[135],[285],,,,,,,,,,
Jul 18 03:26:49 connection from 211.72.151.162 (0) at Mon Jul 18 03:26:49 2005,E117,"[0, '211.72.151.162', '0', 'Mon Jul 18 03', '26', '49 2005']",0,[139],[5],[272],[135],[285],,,,,,,,,,
Jul 18 03:26:49 connection from 211.72.151.162 (0) at Mon Jul 18 03:26:49 2005,E117,"[0, '211.72.151.162', '0', 'Mon Jul 18 03', '26', '49 2005']",0,[139],[5],[272],[135],[285],,,,,,,,,,
Jul 18 03:26:49 connection from 211.72.151.162 (0) at Mon Jul 18 03:26:49 2005,E117,"[0, '211.72.151.162', '0', 'Mon Jul 18 03', '26', '49 2005']",0,[139],[5],[272],[135],[285],,,,,,,,,,
Jul 18 03:26:49 connection from 211.72.151.162 (0) at Mon Jul 18 03:26:49 2005,E117,"[0, '211.72.151.162', '0', 'Mon Jul 18 03', '26', '49 2005']",0,[139],[5],[272],[135],[285],,,,,,,,,,
Jul 18 03:26:49 connection from 211.72.151.162 (0) at Mon Jul 18 03:26:49 2005,E117,"[0, '211.72.151.162', '0', 'Mon Jul 18 03', '26', '49 2005']",0,[139],[5],[272],[135],[285],,,,,,,,,,
Jul 18 03:26:49 connection from 211.72.151.162 (0) at Mon Jul 18 03:26:49 2005,E117,"[0, '211.72.151.162', '0', 'Mon Jul 18 03', '26', '49 2005']",0,[139],[5],[272],[135],[285],,,,,,,,,,
Jul 18 03:26:49 connection from 211.72.151.162 (0) at Mon Jul 18 03:26:49 2005,E117,"[0, '211.72.151.162', '0', 'Mon Jul 18 03', '26', '49 2005']",0,[139],[5],[272],[135],[285],,,,,,,,,,
Jul 18 03:26:49 connection from 211.72.151.162 (0) at Mon Jul 18 03:26:49 2005,E117,"[0, '211.72.151.162', '0', 'Mon Jul 18 03', '26', '49 2005']",0,[139],[5],[272],[135],[285],,,,,,,,,,
Jul 18 03:26:49 connection from 211.72.151.162 (0) at Mon Jul 18 03:26:49 2005,E117,"[0, '211.72.151.162', '0', 'Mon Jul 18 03', '26', '49 2005']",0,[139],[5],[272],[135],[285],,,,,,,,,,
Jul 18 04:03:24 session opened for user cyrus by (uid=0),E101,"[2195, 'cyrus', '0']",2195,[106],[5],,,,,,,,,,,,,
Jul 18 04:03:24 session closed for user cyrus,E33,"[0, 'cyrus']",0,[106],,,,,,,,,,,,,,
Jul 18 04:03:25 ALERT exited abnormally with [1],E97,[1],1,,,,,,,,,,,,,,,
Jul 18 04:09:29 session opened for user news by (uid=0),E101,"[364, 'news', '0']",364,[75],[5],,,,,,,,,,,,,
Jul 18 04:09:30 session closed for user news,E33,"[1, 'news']",1,[75],,,,,,,,,,,,,,
Jul 18 23:01:25 check pass; user unknown,E116,[67915],67915,,,,,,,,,,,,,,,
Jul 18 23:01:25 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E17,"[0, '211-76-104-65.ebix.net.tw']",0,[80],,,,,,,,,,,,,,
Jul 18 23:01:25 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jul 18 23:01:25 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E17,"[0, '211-76-104-65.ebix.net.tw']",0,[80],,,,,,,,,,,,,,
Jul 18 23:01:25 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jul 18 23:01:25 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E17,"[0, '211-76-104-65.ebix.net.tw']",0,[80],,,,,,,,,,,,,,
Jul 18 23:01:25 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jul 18 23:01:25 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E17,"[0, '211-76-104-65.ebix.net.tw']",0,[80],,,,,,,,,,,,,,
Jul 18 23:01:26 check pass; user unknown,E116,[1],1,,,,,,,,,,,,,,,
Jul 18 23:01:26 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E17,"[0, '211-76-104-65.ebix.net.tw']",0,[80],,,,,,,,,,,,,,
Jul 18 23:01:27 check pass; user unknown,E116,[1],1,,,,,,,,,,,,,,,
Jul 18 23:01:27 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E17,"[0, '211-76-104-65.ebix.net.tw']",0,[80],,,,,,,,,,,,,,
Jul 18 23:01:27 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jul 18 23:01:27 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E17,"[0, '211-76-104-65.ebix.net.tw']",0,[80],,,,,,,,,,,,,,
Jul 18 23:01:27 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jul 18 23:01:27 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E17,"[0, '211-76-104-65.ebix.net.tw']",0,[80],,,,,,,,,,,,,,
Jul 18 23:01:27 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jul 18 23:01:27 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E17,"[0, '211-76-104-65.ebix.net.tw']",0,[80],,,,,,,,,,,,,,
Jul 18 23:01:27 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jul 18 23:01:27 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E17,"[0, '211-76-104-65.ebix.net.tw']",0,[80],,,,,,,,,,,,,,
Jul 19 04:03:43 session opened for user cyrus by (uid=0),E101,"[18136, 'cyrus', '0']",18136,[106],[5],,,,,,,,,,,,,
Jul 19 04:03:44 session closed for user cyrus,E33,"[1, 'cyrus']",1,[106],,,,,,,,,,,,,,
Jul 19 04:03:45 ALERT exited abnormally with [1],E97,[1],1,,,,,,,,,,,,,,,
Jul 19 04:09:28 session opened for user news by (uid=0),E101,"[343, 'news', '0']",343,[75],[5],,,,,,,,,,,,,
Jul 19 04:09:29 session closed for user news,E33,"[1, 'news']",1,[75],,,,,,,,,,,,,,
Jul 19 07:35:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E107,"[12372, '202.181.236.180']",12372,[208],,,,,,,,,,,,,,
Jul 19 07:35:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E107,"[0, '202.181.236.180']",0,[208],,,,,,,,,,,,,,
Jul 19 07:35:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E107,"[0, '202.181.236.180']",0,[208],,,,,,,,,,,,,,
Jul 19 07:35:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E107,"[0, '202.181.236.180']",0,[208],,,,,,,,,,,,,,
Jul 19 07:35:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E107,"[0, '202.181.236.180']",0,[208],,,,,,,,,,,,,,
Jul 19 07:35:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E107,"[0, '202.181.236.180']",0,[208],,,,,,,,,,,,,,
Jul 19 07:35:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E107,"[0, '202.181.236.180']",0,[208],,,,,,,,,,,,,,
Jul 19 07:35:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E107,"[0, '202.181.236.180']",0,[208],,,,,,,,,,,,,,
Jul 19 07:35:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E107,"[0, '202.181.236.180']",0,[208],,,,,,,,,,,,,,
Jul 19 07:35:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E107,"[0, '202.181.236.180']",0,[208],,,,,,,,,,,,,,
Jul 20 04:05:02 session opened for user cyrus by (uid=0),E101,"[73761, 'cyrus', '0']",73761,[106],[5],,,,,,,,,,,,,
Jul 20 04:05:03 session closed for user cyrus,E33,"[1, 'cyrus']",1,[106],,,,,,,,,,,,,,
Jul 20 04:05:04 ALERT exited abnormally with [1],E97,[1],1,,,,,,,,,,,,,,,
Jul 20 04:11:27 session opened for user news by (uid=0),E101,"[383, 'news', '0']",383,[75],[5],,,,,,,,,,,,,
Jul 20 04:11:28 session closed for user news,E33,"[1, 'news']",1,[75],,,,,,,,,,,,,,
Jul 20 23:37:40 check pass; user unknown,E116,[69972],69972,,,,,,,,,,,,,,,
Jul 20 23:37:40 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,E17,"[0, '218.55.234.102']",0,[137],,,,,,,,,,,,,,
Jul 20 23:37:40 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jul 20 23:37:40 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,E17,"[0, '218.55.234.102']",0,[137],,,,,,,,,,,,,,
Jul 20 23:37:40 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jul 20 23:37:40 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,E17,"[0, '218.55.234.102']",0,[137],,,,,,,,,,,,,,
Jul 20 23:37:46 check pass; user unknown,E116,[6],6,,,,,,,,,,,,,,,
Jul 20 23:37:46 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,E17,"[0, '218.55.234.102']",0,[137],,,,,,,,,,,,,,
Jul 20 23:37:46 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jul 20 23:37:46 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,E17,"[0, '218.55.234.102']",0,[137],,,,,,,,,,,,,,
Jul 21 01:30:45 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,E107,"[6779, '210.76.59.29']",6779,[117],,,,,,,,,,,,,,
Jul 21 01:30:49 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,E107,"[4, '210.76.59.29']",4,[117],,,,,,,,,,,,,,
Jul 21 01:30:50 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,E107,"[1, '210.76.59.29']",1,[117],,,,,,,,,,,,,,
Jul 21 01:30:50 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,E107,"[0, '210.76.59.29']",0,[117],,,,,,,,,,,,,,
Jul 21 04:11:26 session opened for user cyrus by (uid=0),E101,"[9636, 'cyrus', '0']",9636,[106],[5],,,,,,,,,,,,,
Jul 21 04:11:27 session closed for user cyrus,E33,"[1, 'cyrus']",1,[106],,,,,,,,,,,,,,
Jul 21 04:11:28 ALERT exited abnormally with [1],E97,[1],1,,,,,,,,,,,,,,,
Jul 21 04:16:55 session opened for user news by (uid=0),E101,"[327, 'news', '0']",327,[75],[5],,,,,,,,,,,,,
Jul 21 04:16:55 session closed for user news,E33,"[0, 'news']",0,[75],,,,,,,,,,,,,,
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,E117,"[17266, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']",17266,[50],[5],[68],[282],[89],,,,,,,,,,
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,E117,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']",0,[50],[5],[68],[282],[89],,,,,,,,,,
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,E117,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']",0,[50],[5],[68],[282],[89],,,,,,,,,,
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,E117,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']",0,[50],[5],[68],[282],[89],,,,,,,,,,
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,E117,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']",0,[50],[5],[68],[282],[89],,,,,,,,,,
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,E117,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']",0,[50],[5],[68],[282],[89],,,,,,,,,,
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,E117,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']",0,[50],[5],[68],[282],[89],,,,,,,,,,
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,E117,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']",0,[50],[5],[68],[282],[89],,,,,,,,,,
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,E117,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']",0,[50],[5],[68],[282],[89],,,,,,,,,,
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,E117,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']",0,[50],[5],[68],[282],[89],,,,,,,,,,
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,E117,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']",0,[50],[5],[68],[282],[89],,,,,,,,,,
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,E117,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']",0,[50],[5],[68],[282],[89],,,,,,,,,,
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,E117,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']",0,[50],[5],[68],[282],[89],,,,,,,,,,
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,E117,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']",0,[50],[5],[68],[282],[89],,,,,,,,,,
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,E117,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']",0,[50],[5],[68],[282],[89],,,,,,,,,,
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,E117,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']",0,[50],[5],[68],[282],[89],,,,,,,,,,
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,E117,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']",0,[50],[5],[68],[282],[89],,,,,,,,,,
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,E117,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']",0,[50],[5],[68],[282],[89],,,,,,,,,,
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,E117,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']",0,[50],[5],[68],[282],[89],,,,,,,,,,
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,E117,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']",0,[50],[5],[68],[282],[89],,,,,,,,,,
Jul 21 09:04:41 connection from 216.12.111.241 (0) at Thu Jul 21 09:04:41 2005,E117,"[0, '216.12.111.241', '0', 'Thu Jul 21 09', '04', '41 2005']",0,[50],[5],[68],[282],[89],,,,,,,,,,
